Feature,Importance
MM262_value_274,1.032496365002045e-05
TP1711_value_307,1.032123568389834e-05
AN311_value_474,1.0318839443873274e-05
WM868_value_52,1.0311424308585412e-05
AN311_value_518,1.0298948882984944e-05
BA1723_value_211,1.0289043222674688e-05
F_SIDE_value_307,1.0286461468331725e-05
MM252_value_278,1.02804739496342e-05
DMP3_IR_value_45,1.0280192391448594e-05
WM868_value_530,1.0271272816855096e-05
V_value_472,1.026070071041394e-05
MM264_value_247,1.025900842123216e-05
AN311_value_548,1.025672312805129e-05
BA1723_value_133,1.024581072416461e-05
MM256_value_165,1.0242822894612326e-05
BA1723_value_319,1.0239459873280262e-05
RH1712_value_491,1.0234753944316223e-05
MM264_value_453,1.0232592781270203e-05
BA1723_value_263,1.022496909059766e-05
BA1723_value_292,1.0200772491319276e-05
BA1723_value_83,1.019850151882595e-05
P_864_value_401,1.0198011585322013e-05
MM264_value_374,1.0196555779208492e-05
MM256_value_256,1.019565458662616e-05
RH1712_window_2_std,1.0194258180291549e-05
MM252_value_355,1.0188603556390379e-05
P_864_value_569,1.0184930745139919e-05
CM861_value_420,1.016188082445736e-05
AN311_value_559,1.0148925357262423e-05
AN311_value_210,1.01402812782392e-05
BA1713_value_10,1.0139637123264285e-05
MM263_value_34,1.0136799843078513e-05
RH1712_value_62,1.0126435909384163e-05
AN422_value_437,1.012248647843625e-05
MM264_value_205,1.0118845999113874e-05
MM252_value_121,1.0105756260268255e-05
CM861_window_2_max,1.0102385733185208e-05
MM264_value_517,1.0100698329030314e-05
WM868_value_168,1.0097760386228161e-05
MM263_value_195,1.0095244997926473e-05
CR863_value_525,1.008332947128679e-05
BA1713_value_150,1.0082137749195594e-05
AN423_value_466,1.0079853785623973e-05
MM263_value_238,1.007674962862134e-05
BA1723_value_162,1.0065698121187406e-05
BA1713_value_243,1.0063188258875924e-05
CR863_value_398,1.0051398274319256e-05
MM264_value_400,1.0040304631082484e-05
BA1713_value_363,1.0031912885503287e-05
AN311_value_175,1.0007075556098981e-05
AN422_value_403,9.978121109729245e-06
RH1722_window_1_max,9.969167075485322e-06
AN311_value_429,9.965773284955336e-06
TC862_value_271,9.963238368784342e-06
BA1713_value_416,9.957987212717352e-06
AMP2_IR_window_1_mean,9.95432855573259e-06
V_value_408,9.943002381974325e-06
CR863_value_357,9.938537098963519e-06
CR863_value_476,9.934224054495645e-06
AN422_value_360,9.929063310854864e-06
AN311_value_184,9.915874578985891e-06
CR863_value_67,9.912027926243723e-06
MM211_value_206,9.898460244134144e-06
MM256_window_5_max,9.894684911123189e-06
AMP2_IR_value_249,9.893299368604796e-06
AN422_value_425,9.876249098143683e-06
MM256_value_352,9.873630458948025e-06
DMP4_IR_value_102,9.870565999707893e-06
AMP1_IR_value_196,9.866816798856819e-06
RH1712_value_378,9.849655076901396e-06
MM252_value_250,9.846814159163424e-06
AN422_value_46,9.837914426991417e-06
CR863_value_49,9.833715634600923e-06
TP1721_value_125,9.83276242406513e-06
MM252_value_45,9.826168908285381e-06
AN422_value_460,9.823250269831581e-06
MM252_value_372,9.81696952021466e-06
BA1723_value_2,9.805682483891246e-06
AN422_value_6,9.804004583218026e-06
AN423_value_545,9.78314387100649e-06
MM263_value_11,9.779033301687036e-06
RH1722_value_227,9.776065058828183e-06
BA1713_value_34,9.769031826089279e-06
AN311_value_504,9.768269417807376e-06
AN423_value_157,9.7642791039053e-06
MM263_value_67,9.763664176284676e-06
MM252_value_313,9.762814977016918e-06
BA1723_value_485,9.743958750455803e-06
AN311_value_37,9.732363226724397e-06
WM868_value_74,9.72777133186454e-06
MM256_value_382,9.720999448025854e-06
BA1713_value_205,9.715058400007472e-06
P_864_value_516,9.710820106631128e-06
AN311_value_185,9.709398601823694e-06
AN422_value_540,9.690450453666313e-06
MM252_value_24,9.68245119977461e-06
AMP5_IR_value_573,9.67756687897521e-06
AN422_value_12,9.665511939077776e-06
RH1712_value_122,9.663361075795422e-06
AN311_value_470,9.661296479445044e-06
AN311_value_512,9.660827411242283e-06
BA1713_value_450,9.658213921080307e-06
BA1713_value_248,9.657228798848273e-06
MM252_value_431,9.652314803639143e-06
MM263_value_285,9.650968901935736e-06
BA1723_value_136,9.649806034838753e-06
MM252_window_4_max,9.642711430957225e-06
MM252_value_157,9.63652081569667e-06
CR863_value_364,9.627757550101277e-06
AN422_value_517,9.62759495739551e-06
CM861_value_99,9.627312482851929e-06
AN311_value_17,9.622705434559133e-06
RH1712_value_219,9.618876442219195e-06
BA1713_value_5,9.59865936556778e-06
CR863_value_557,9.589165895159981e-06
MM211_value_12,9.581084067826882e-06
MM264_value_488,9.57310092025442e-06
MM264_value_167,9.570935079776845e-06
MM264_value_142,9.560666764416974e-06
MM252_value_285,9.560633952549329e-06
CM861_value_71,9.559570408233528e-06
AN311_value_220,9.558516948114516e-06
WM868_value_263,9.553222289695335e-06
DMP3_IR_value_125,9.534770586005283e-06
AN422_value_141,9.53212510591094e-06
AN311_value_68,9.530448668817902e-06
F_SIDE_value_457,9.52006609331604e-06
MM256_value_174,9.518394878588815e-06
MM261_value_205,9.508890677104163e-06
AMP1_IR_value_336,9.507462701539719e-06
BA1713_value_434,9.501401908781798e-06
AMP1_IR_value_16,9.500626898110028e-06
CM861_value_450,9.49848975331187e-06
CR863_value_565,9.497444066509198e-06
TP1711_value_566,9.496082463316278e-06
CM861_value_464,9.48955364873528e-06
TP1721_value_103,9.488711580613961e-06
CM861_value_490,9.478456242188328e-06
AN422_value_198,9.474695020243117e-06
AN311_value_442,9.465455158629526e-06
MM252_value_86,9.455851874820512e-06
MM264_value_524,9.45446410627038e-06
AN311_value_226,9.450136997087451e-06
DMP3_IR_value_113,9.446123880205213e-06
TP1711_value_459,9.44371584306762e-06
MM264_value_133,9.433966135921004e-06
TP1721_value_353,9.426955882507952e-06
V_value_336,9.424740430952909e-06
V_value_513,9.4239829162078e-06
AN423_value_200,9.419598432006868e-06
TP1711_value_125,9.413952433699989e-06
MM252_value_376,9.405630066563775e-06
MM263_value_450,9.404369316773955e-06
TP1711_value_46,9.391690492249299e-06
BA1713_value_57,9.388990461916987e-06
AN423_value_544,9.388604939522365e-06
WM868_value_278,9.366469362574516e-06
AN311_value_89,9.36644405841792e-06
BA1713_value_597,9.365083061588572e-06
AMP1_IR_value_157,9.357628765349064e-06
AN422_value_454,9.356810450564339e-06
BA1723_value_521,9.349855841126871e-06
AMP1_IR_value_52,9.326334828449682e-06
AN311_value_342,9.325004600295969e-06
CR863_value_503,9.322674581527475e-06
AN422_window_2_min,9.314469846190712e-06
TP1711_value_243,9.31224450707432e-06
AN422_value_597,9.304298818735695e-06
MM252_value_599,9.302314858189575e-06
TC862_value_378,9.293850096372889e-06
AN423_window_4_min,9.293731792279337e-06
BA1723_value_3,9.289286412552567e-06
DMP4_IR_value_53,9.289118185251149e-06
RH1722_value_487,9.283017842612298e-06
BA1713_value_93,9.28071492295758e-06
MM263_value_225,9.280275454602879e-06
V_value_475,9.265793250262357e-06
AN422_value_586,9.26553670766662e-06
DMP4_IR_value_546,9.259351240029788e-06
RH1712_value_102,9.240373520092902e-06
AN311_value_228,9.23800078492678e-06
TP1711_value_395,9.237790956283498e-06
TP1721_value_575,9.230897403692947e-06
AN311_value_486,9.215329593100939e-06
AMP1_IR_value_257,9.214400498061419e-06
AN422_value_439,9.20765293525552e-06
V_value_361,9.206909765665656e-06
V_value_219,9.201180876078982e-06
BA1723_value_422,9.20087274098193e-06
TP1711_value_401,9.198867935049944e-06
MM263_window_3_min,9.195771874527012e-06
CM861_value_284,9.192703572557524e-06
MM264_value_295,9.188441593397693e-06
DMP4_IR_value_165,9.182624347686291e-06
MM252_value_439,9.180426725158967e-06
MM256_window_5_std,9.17536917674424e-06
AMP2_IR_value_223,9.174713779693258e-06
V_value_128,9.169665121923492e-06
CM861_value_330,9.169644801910677e-06
MM252_value_549,9.168371205727316e-06
AN311_window_4_mean,9.166801652928069e-06
DMP3_IR_value_524,9.162770488023204e-06
DMP4_IR_value_160,9.159460935703434e-06
AN311_value_19,9.155496580346346e-06
WM868_value_217,9.150994917990565e-06
BA1713_value_400,9.142470560337698e-06
CR863_value_50,9.136884536954003e-06
WM868_value_588,9.13502303806323e-06
DMP4_IR_value_275,9.129055975973543e-06
RH1722_value_230,9.12560926650863e-06
AMP5_IR_value_102,9.125431394098913e-06
RH1712_value_414,9.121990180282534e-06
DMP3_IR_value_446,9.115886807212104e-06
MM256_value_388,9.109978894143943e-06
DMP3_IR_value_484,9.103090783323105e-06
CR863_value_433,9.099445608222429e-06
RH1722_value_59,9.082451709703769e-06
RH1712_value_543,9.081374998958648e-06
DMP3_IR_value_302,9.060893946857651e-06
AN311_value_215,9.054082104523162e-06
MM264_value_234,9.050447775758893e-06
MM264_value_553,9.048133193674831e-06
AN423_value_154,9.041045589430025e-06
RH1722_window_5_min,9.009439657568322e-06
CR863_value_81,9.003896553845031e-06
AN422_value_348,8.997998661381816e-06
AMP1_IR_value_125,8.979898443022563e-06
AMP1_IR_value_201,8.973120884194998e-06
CM861_value_44,8.970480357444148e-06
BA1713_value_90,8.970081340044403e-06
MM264_value_417,8.968327612316342e-06
MM263_value_277,8.9672376706738e-06
AN311_value_49,8.964851094444967e-06
CR863_value_201,8.962220460987471e-06
MM252_value_257,8.96008415756963e-06
AN422_value_204,8.959838287903667e-06
MM256_value_600,8.954014830559098e-06
MM263_value_248,8.946665215555925e-06
WM868_value_458,8.937457760363909e-06
AMP5_IR_value_213,8.934774030925834e-06
AN423_value_206,8.929704932151296e-06
AN311_value_6,8.924388268101197e-06
BA1713_value_13,8.921237201594493e-06
CM861_value_30,8.918072356856866e-06
MM252_value_357,8.916980353728523e-06
AN423_window_1_min,8.91676052408331e-06
AN422_value_487,8.915446232530214e-06
CM861_value_177,8.908998782315376e-06
AMP1_IR_value_29,8.90772926292635e-06
MM263_value_200,8.906848381875969e-06
AN311_value_537,8.89949176681579e-06
AN311_value_181,8.899006555508648e-06
AN311_value_116,8.897242911879298e-06
MM256_value_486,8.894559035302367e-06
BA1723_value_514,8.891709430349615e-06
TP1711_value_423,8.891013908942135e-06
AMP1_IR_value_576,8.881565648522791e-06
AN311_value_196,8.874704507709371e-06
V_value_494,8.873380550055523e-06
AN311_value_223,8.871078997113706e-06
AMP1_IR_value_57,8.865622382449984e-06
AN311_value_216,8.865428305351867e-06
MM264_value_558,8.862085083299107e-06
AN311_value_284,8.845628172169916e-06
WM868_value_26,8.844525938353187e-06
CR863_window_2_max,8.839855700418908e-06
MM256_value_322,8.83676938246031e-06
MM263_value_7,8.834384276054339e-06
TC862_value_87,8.82923245534776e-06
MM263_value_156,8.822829499929822e-06
CM861_value_388,8.81797943573049e-06
AN311_value_78,8.809642677803433e-06
CR863_value_277,8.809342068181784e-06
MM264_window_4_min,8.806539914601155e-06
MM252_value_12,8.803767446077806e-06
CR863_value_446,8.793737119670629e-06
AN422_value_600,8.787130554313309e-06
DMP4_IR_window_5_std,8.78704085463625e-06
MM264_value_150,8.781701559296664e-06
DMP3_IR_value_74,8.773808296523815e-06
MM263_value_151,8.76451147791719e-06
AN311_value_24,8.752301128795836e-06
AMP1_IR_value_145,8.749610665305053e-06
V_window_2_min,8.736622441135927e-06
WM868_value_35,8.723365960077459e-06
MM256_value_411,8.716389777146781e-06
WM868_value_185,8.709264057779632e-06
CR863_value_302,8.706772870529856e-06
AN423_value_593,8.705843382317555e-06
CM861_value_6,8.693456566977943e-06
BA1713_value_105,8.689442900732473e-06
AN422_value_145,8.68591439985472e-06
BA1713_value_220,8.68485669542015e-06
V_value_479,8.678449958163057e-06
CR863_value_111,8.67392270138817e-06
MM264_value_429,8.66951507765684e-06
MM263_value_276,8.65751450982585e-06
TC862_value_253,8.656653529228255e-06
CR863_value_522,8.654579778496377e-06
CR863_window_3_std,8.633434134531684e-06
MM256_window_4_min,8.631251705476946e-06
BA1723_window_1_min,8.624129875304954e-06
MM252_value_585,8.621918443588424e-06
AN422_value_129,8.61768852146669e-06
AMP2_IR_value_167,8.616892461929806e-06
AN423_value_97,8.59934064859493e-06
DMP4_IR_value_176,8.588423333002994e-06
P_864_value_599,8.585141324666947e-06
DMP3_IR_value_595,8.584283460300826e-06
MM252_value_394,8.582883284563325e-06
DMP4_IR_value_436,8.582841657060371e-06
MM211_value_555,8.580907001419638e-06
MM263_value_171,8.57526138227788e-06
AMP2_IR_value_491,8.574931602440396e-06
AN311_value_522,8.560433820287556e-06
AN422_value_492,8.559562659225419e-06
MM252_value_253,8.557241601386358e-06
BA1723_value_300,8.554819620587386e-06
DMP4_IR_value_115,8.551758613946631e-06
MM256_value_180,8.542912597098045e-06
TC862_value_218,8.538710219863704e-06
AN311_value_368,8.536799811386624e-06
AN311_value_592,8.530912065490534e-06
MM211_value_145,8.528664166081286e-06
RH1712_value_180,8.52377950407821e-06
CM861_value_210,8.517033079472379e-06
AN311_value_335,8.516562816452453e-06
RH1712_value_183,8.516200242894929e-06
AMP1_IR_value_460,8.500253723731098e-06
MM263_value_154,8.498723216285104e-06
CR863_value_515,8.492164060598375e-06
AN422_value_328,8.489328052861227e-06
WM868_value_112,8.489273373500799e-06
WM868_value_273,8.486032623109914e-06
MM264_value_522,8.478014121449033e-06
MM211_value_569,8.473840966328806e-06
AN311_value_10,8.461861587932475e-06
CR863_value_78,8.453860336348932e-06
TP1721_value_77,8.453053193547816e-06
AN423_value_528,8.449352528755223e-06
CR863_value_123,8.448267046779832e-06
MM256_value_389,8.43868444349408e-06
AN311_value_119,8.434465225292319e-06
CR863_value_93,8.429275764093454e-06
AN311_value_178,8.423181866123226e-06
AMP2_IR_value_154,8.416988843794477e-06
AN422_value_254,8.415574599145767e-06
CM861_value_343,8.415524052957225e-06
CR863_value_293,8.414418475238489e-06
AN311_value_169,8.412605004429672e-06
BA1713_value_509,8.40475097894642e-06
MM252_value_39,8.393127961921821e-06
DMP3_IR_value_135,8.379890828523392e-06
MM252_value_181,8.36923392434544e-06
MM256_value_178,8.367485033834043e-06
V_value_201,8.366359620161223e-06
P_864_value_561,8.36475739346968e-06
MM211_value_212,8.36007002328348e-06
AMP5_IR_value_207,8.3462764798471e-06
TC862_window_1_std,8.343108314283164e-06
MM211_value_87,8.342466376460973e-06
MM252_window_4_mean,8.339090872500177e-06
V_value_69,8.337221802126094e-06
AMP2_IR_value_333,8.335068027509723e-06
AN423_value_512,8.333704285600008e-06
BA1723_value_530,8.331886614148993e-06
BA1723_value_114,8.330117767175006e-06
AN422_value_545,8.319256801323102e-06
MM263_window_3_mean,8.304517950994742e-06
MM264_value_440,8.300491380542328e-06
P_864_value_563,8.285087351316008e-06
AN422_value_598,8.284193268090907e-06
CM861_value_325,8.283114410710312e-06
BA1713_value_291,8.27914688248896e-06
AN311_value_493,8.278143105125138e-06
AN311_value_54,8.275619975072133e-06
RH1722_value_20,8.271317342785953e-06
P_864_value_231,8.256494244354616e-06
DMP3_IR_value_486,8.256292844790679e-06
MM262_value_248,8.245181921835555e-06
CR863_value_598,8.222978181279053e-06
AMP5_IR_value_57,8.214527972928038e-06
AN423_value_91,8.213328773283013e-06
CR863_value_176,8.210460911729748e-06
AMP2_IR_value_330,8.207156078634112e-06
AN422_value_511,8.200413285028881e-06
RH1712_value_548,8.199460711996416e-06
DMP3_IR_value_384,8.19612884672559e-06
MM252_window_5_mean,8.193171482762756e-06
MM252_value_393,8.18723890380348e-06
MM252_value_485,8.179574817717516e-06
MM264_value_119,8.177242726007091e-06
CM861_value_496,8.171564922148359e-06
WM868_value_529,8.170534941097232e-06
RH1722_value_277,8.168328753405779e-06
TC862_value_116,8.16635916383385e-06
CM861_value_327,8.161135368587908e-06
CR863_value_316,8.159703319550863e-06
CR863_value_10,8.15451881130549e-06
AN422_value_79,8.148653550697507e-06
P_864_value_544,8.143073041824083e-06
CM861_value_372,8.13600012104458e-06
AN311_value_44,8.13239866774452e-06
WM868_value_277,8.13096456633301e-06
DMP3_IR_window_3_min,8.121955424913261e-06
CR863_value_349,8.117678787279884e-06
BA1713_value_14,8.116307808443803e-06
V_value_423,8.11601110846517e-06
V_value_391,8.11293850390447e-06
AN423_value_398,8.10849063832073e-06
WM868_window_1_std,8.094422262321816e-06
RH1712_value_326,8.088452748175323e-06
AN422_value_66,8.082574968573906e-06
V_value_510,8.079587718720492e-06
AMP1_IR_value_91,8.076099496297706e-06
DMP4_IR_value_456,8.068496361585361e-06
AN311_value_527,8.058503759452287e-06
MM261_value_587,8.055640537552044e-06
AN423_value_340,8.05391745467949e-06
DMP4_IR_value_439,8.052753791281952e-06
BA1723_value_121,8.051753504992081e-06
AN422_value_364,8.050361631565103e-06
AN311_value_308,8.045144729358542e-06
CR863_value_230,8.037122081704e-06
AN423_value_89,8.035805629932501e-06
AN422_value_556,8.029451831659519e-06
DMP3_IR_value_65,8.028684672396749e-06
BA1723_value_50,8.01689620029827e-06
DMP3_IR_value_136,8.016843818954046e-06
V_value_345,8.011473310314153e-06
V_value_22,8.00992799381643e-06
AN311_value_452,8.005418209430457e-06
DMP3_IR_value_538,8.001366278350801e-06
AN311_value_209,7.997584850911392e-06
MM252_value_195,7.995371591650983e-06
AN311_value_63,7.991337004100885e-06
AN311_value_488,7.991293732853755e-06
P_864_value_586,7.989656425208429e-06
AN422_value_189,7.987368317034952e-06
TP1711_value_293,7.982650796562557e-06
AN311_value_384,7.978718989662014e-06
CR863_value_562,7.974571224470233e-06
CR863_value_342,7.971613167272055e-06
P_864_value_70,7.959771123661227e-06
BA1713_value_279,7.953956108810803e-06
CM861_value_380,7.95289863457619e-06
DMP4_IR_value_20,7.952326896750618e-06
BA1713_value_451,7.951906220209703e-06
BA1723_value_415,7.944958468413575e-06
RH1712_value_396,7.944936271967345e-06
F_SIDE_window_4_max,7.931881201929372e-06
AMP1_IR_value_382,7.924519986266318e-06
AN423_value_501,7.922730344748115e-06
AMP5_IR_value_97,7.919299602307261e-06
MM263_value_497,7.918709660964297e-06
MM263_value_517,7.910851471831414e-06
AMP2_IR_value_261,7.903950412953392e-06
MM263_value_311,7.899788895947195e-06
TP1711_value_472,7.899589497221862e-06
AN311_value_213,7.897720264574517e-06
BA1723_value_204,7.888555634970502e-06
AN311_value_543,7.885487942907604e-06
MM264_value_231,7.858508765237967e-06
CR863_value_22,7.85612912440067e-06
MM263_value_2,7.852649851453498e-06
AN422_value_286,7.84834531492903e-06
AN311_value_466,7.839522682943924e-06
WM868_value_430,7.832091377502635e-06
AMP1_IR_value_10,7.832057884479987e-06
AN423_value_202,7.82810211219012e-06
AN422_value_420,7.825952015316254e-06
AN423_value_556,7.823726222863158e-06
MM252_value_539,7.81817297006765e-06
BA1713_value_139,7.814812949802138e-06
AMP2_IR_value_46,7.810200178048799e-06
AN422_value_56,7.804965463081215e-06
AMP1_IR_value_2,7.795013251802251e-06
MM256_value_151,7.79134651903822e-06
P_864_value_139,7.780505250156209e-06
CM861_value_298,7.774587050820684e-06
AN311_value_520,7.772477787409786e-06
BA1723_value_448,7.770250000433172e-06
TP1721_value_101,7.769295613071585e-06
AN311_value_95,7.768992868806718e-06
WM868_value_538,7.755580187216935e-06
MM263_value_17,7.755214203088356e-06
AN422_value_53,7.751468473599398e-06
V_value_456,7.749357302309447e-06
CM861_value_311,7.749051355822264e-06
AN423_value_572,7.741605284836329e-06
MM252_value_397,7.740880700163446e-06
WM868_value_484,7.738335610139639e-06
CM861_value_272,7.738013424342314e-06
AN422_value_219,7.733725767197456e-06
AN311_value_558,7.73311015549442e-06
AN311_value_426,7.730234852776558e-06
MM252_value_466,7.724710656164843e-06
MM256_value_371,7.723227538986634e-06
MM256_value_407,7.72182033480961e-06
CM861_value_356,7.719104006066987e-06
BA1713_value_61,7.711647886149521e-06
P_864_value_6,7.706862214924312e-06
AMP2_IR_value_193,7.70497764817207e-06
AN422_value_567,7.704162945736335e-06
DMP4_IR_value_225,7.697351493419066e-06
CR863_value_149,7.694122599683526e-06
AN311_value_127,7.690000347422743e-06
TP1721_value_508,7.68891564052417e-06
AN423_value_223,7.685076757742454e-06
CR863_value_320,7.683345786988538e-06
AMP2_IR_value_508,7.682195854641426e-06
BA1713_value_540,7.678318488885869e-06
V_value_463,7.671874202773534e-06
MM252_value_208,7.671251976361647e-06
AMP2_IR_window_5_std,7.663708266876368e-06
AN311_value_354,7.662789021903486e-06
CM861_value_96,7.661931619861221e-06
MM256_value_537,7.654452296913572e-06
DMP3_IR_value_11,7.632459401495636e-06
CM861_value_334,7.627183685780621e-06
AN311_value_219,7.625529768064678e-06
MM264_value_215,7.616200963273869e-06
AN422_value_251,7.6092955922227115e-06
MM264_value_452,7.608729893266898e-06
DMP3_IR_value_390,7.6069685430149324e-06
WM868_value_335,7.600275148696496e-06
BA1723_value_94,7.591464827536506e-06
AMP1_IR_value_79,7.588377310917477e-06
AN423_value_534,7.583967290264312e-06
MM263_value_324,7.582573875229472e-06
BA1713_value_339,7.574226427184713e-06
MM264_value_276,7.5721527830064735e-06
MM252_value_307,7.571824293058784e-06
AN422_value_507,7.571090512231904e-06
WM868_value_110,7.567834175872731e-06
AN422_value_184,7.560696107078177e-06
V_value_167,7.557926947394247e-06
RH1722_value_493,7.556421708521378e-06
CM861_value_220,7.552788425359701e-06
MM264_value_470,7.540643607501418e-06
MM252_value_318,7.536261660607222e-06
AN422_value_559,7.521354163114056e-06
CM861_value_285,7.517937703991336e-06
AN311_value_48,7.5116498466382046e-06
RH1712_value_254,7.511179577316437e-06
AMP1_IR_window_2_mean,7.508903521532581e-06
DMP4_IR_value_580,7.499999628754494e-06
F_SIDE_value_590,7.492766812033892e-06
AN311_value_557,7.491916028179682e-06
MM252_value_497,7.483932364560127e-06
AMP1_IR_value_97,7.4757396003189595e-06
MM264_value_521,7.448636678494186e-06
RH1712_value_6,7.44794681588109e-06
AN423_value_251,7.440289730673428e-06
CM861_value_389,7.436182931763263e-06
AN423_value_462,7.431080679473451e-06
TC862_value_414,7.427740997904043e-06
TP1721_value_159,7.426317308374109e-06
BA1723_value_441,7.426144700338232e-06
AN311_value_222,7.418036036175944e-06
DMP3_IR_value_91,7.415983245883662e-06
MM263_value_326,7.40825143254395e-06
P_864_value_62,7.4064187041246045e-06
BA1723_value_212,7.404561759920944e-06
DMP4_IR_value_540,7.397512958906515e-06
MM262_window_2_std,7.390356769037008e-06
MM262_value_382,7.383472191293911e-06
MM256_value_206,7.372577205848373e-06
MM256_value_386,7.362888884588374e-06
MM256_value_415,7.3616001137094645e-06
RH1712_value_86,7.358249232739234e-06
AN311_value_421,7.356284403301507e-06
AMP2_IR_value_136,7.350556152979824e-06
AN311_value_571,7.347722405151536e-06
AN311_value_370,7.34182389829752e-06
CM861_value_59,7.332882689577826e-06
BA1723_value_561,7.3301856990555734e-06
AN311_value_183,7.322059708986696e-06
BA1713_value_598,7.319271028064106e-06
V_value_483,7.312478874511889e-06
CM861_value_104,7.309582607040394e-06
MM264_value_254,7.302879799571769e-06
BA1723_value_362,7.300410691323779e-06
MM211_value_300,7.30005649547402e-06
WM868_value_370,7.2839981726496774e-06
CM861_value_462,7.281170099569322e-06
MM256_value_539,7.274390795219795e-06
WM868_value_416,7.2638928321387816e-06
AMP1_IR_value_70,7.259028213653559e-06
TC862_value_577,7.249423231643589e-06
TC862_value_553,7.2489015895580015e-06
TP1721_value_222,7.243986930121901e-06
RH1722_window_2_std,7.240229313494686e-06
MM256_value_90,7.239666272024618e-06
AN423_value_496,7.238533902166207e-06
WM868_value_237,7.237084823767843e-06
AN311_value_545,7.234789108624464e-06
AN422_value_281,7.2307302530735365e-06
CR863_value_7,7.224782763961741e-06
AN311_value_224,7.213316280389899e-06
WM868_value_265,7.20777843351731e-06
DMP4_IR_value_284,7.207199125441077e-06
BA1713_value_484,7.205657166549236e-06
RH1712_value_413,7.205325248408078e-06
P_864_value_489,7.203957140902383e-06
TC862_value_374,7.199833880783361e-06
AN422_value_238,7.1936568410385975e-06
P_864_value_29,7.173492513548982e-06
DMP4_IR_value_235,7.172085611712332e-06
CM861_value_231,7.169960602519574e-06
MM211_value_25,7.1692973880437175e-06
AMP1_IR_value_95,7.148598274440173e-06
DMP4_IR_value_211,7.143706581275117e-06
CM861_value_238,7.1434184663432795e-06
TP1721_value_359,7.139234492970776e-06
AN311_value_295,7.1324135698243385e-06
BA1713_value_292,7.131446613877746e-06
DMP3_IR_value_431,7.129169727599144e-06
DMP3_IR_value_143,7.127307052979802e-06
TP1721_value_16,7.1204584220364995e-06
MM263_value_483,7.118427820947424e-06
V_value_542,7.112142979101023e-06
CR863_value_36,7.107375574813084e-06
DMP4_IR_value_18,7.102624970378415e-06
AN311_value_197,7.0988289575435525e-06
CM861_value_239,7.092704140572455e-06
TP1721_value_18,7.088396637873528e-06
AN311_value_200,7.0847260950838245e-06
AMP2_IR_value_438,7.082614344029574e-06
CR863_value_404,7.077626930329867e-06
WM868_value_283,7.0766429433962655e-06
AN422_value_47,7.072074227234784e-06
CR863_value_64,7.065123746878322e-06
MM264_value_509,7.046917472650056e-06
F_SIDE_value_211,7.036844244570473e-06
F_SIDE_value_194,7.027197467079125e-06
CM861_value_406,7.020885072455302e-06
P_864_value_204,7.016550493234494e-06
AN423_value_508,7.015524629849395e-06
MM256_value_474,7.01473924888009e-06
AN311_value_187,7.013843143340048e-06
WM868_value_377,7.013426864502757e-06
TP1711_window_3_std,6.987236757682393e-06
TP1721_value_273,6.9835873480004385e-06
DMP4_IR_value_111,6.981873144135087e-06
BA1723_value_457,6.978766696260982e-06
MM252_value_203,6.972142437291439e-06
WM868_window_5_std,6.955934809175434e-06
AN311_value_287,6.955546336975152e-06
CR863_value_146,6.952057466776427e-06
BA1723_value_102,6.946091292839818e-06
AN423_value_360,6.9459885136379024e-06
AN311_value_550,6.94367983156541e-06
MM256_value_12,6.942427252717132e-06
AN423_value_427,6.930289330310115e-06
AN311_value_554,6.9294720795116125e-06
MM252_value_421,6.928460850588827e-06
AN423_value_133,6.925689988739306e-06
F_SIDE_value_37,6.9232225014676e-06
AN311_value_160,6.916337612235246e-06
CM861_value_10,6.915959778548519e-06
AN423_value_215,6.914951375999385e-06
DMP3_IR_value_310,6.914848066408444e-06
MM264_value_346,6.911416714423865e-06
AN311_value_495,6.909107641493778e-06
DMP3_IR_value_555,6.9060894088740604e-06
CR863_value_558,6.8977886695150025e-06
AN423_window_5_max,6.894454304009291e-06
CM861_value_48,6.873776589959501e-06
CM861_value_486,6.873672304844291e-06
V_value_591,6.868436488775435e-06
AN311_value_282,6.867068985137333e-06
MM264_value_166,6.864794075395615e-06
CM861_value_370,6.86338910117665e-06
RH1712_value_299,6.8466263092731786e-06
CM861_value_103,6.846270113804806e-06
AN423_value_105,6.84504868444571e-06
MM252_value_301,6.836084333793302e-06
MM264_value_475,6.823823346346188e-06
BA1723_value_301,6.821556796595605e-06
P_864_value_105,6.817927482322745e-06
TP1711_value_292,6.811907775193152e-06
MM264_value_180,6.801109024714493e-06
CM861_value_79,6.79868605487048e-06
DMP3_IR_window_5_mean,6.791092673570775e-06
AMP1_IR_value_102,6.790858836800482e-06
DMP4_IR_value_539,6.782106563761551e-06
TP1711_window_1_mean,6.781977820536374e-06
CM861_value_253,6.778540209684999e-06
V_value_156,6.778481278090673e-06
BA1723_value_312,6.777287900115183e-06
AN422_value_52,6.774001232527567e-06
MM256_window_2_max,6.772538466239878e-06
CR863_value_169,6.768932650974101e-06
BA1713_value_102,6.760268683802582e-06
BA1713_value_511,6.758373944898213e-06
CM861_value_498,6.758286803624366e-06
AMP1_IR_value_114,6.755950956922319e-06
V_value_323,6.750727419119301e-06
CR863_value_359,6.74754094848113e-06
DMP3_IR_value_491,6.737683789684283e-06
AN422_value_27,6.732515633831117e-06
AN311_value_41,6.732240193597364e-06
MM264_value_192,6.7285530355900095e-06
